counter,filename,scan_type,obs_seq,ele,n1,n2
24,mapmaker_SETTING_SCAN_40-8-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-8-1,40,8,1
25,mapmaker_SETTING_SCAN_40-8-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-8-2,40,8,2
26,mapmaker_SETTING_SCAN_40-8-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-8-3,40,8,3
27,mapmaker_SETTING_SCAN_40-8-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-8-4,40,8,4
28,mapmaker_SETTING_SCAN_40-9-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-9-0,40,9,0
29,mapmaker_SETTING_SCAN_40-9-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-9-2,40,9,2
30,mapmaker_SETTING_SCAN_40-9-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-9-3,40,9,3
31,mapmaker_SETTING_SCAN_40-9-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-9-5,40,9,5
32,mapmaker_SETTING_SCAN_40-9-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-9-6,40,9,6
33,mapmaker_SETTING_SCAN_40-9-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-9-7,40,9,7
34,mapmaker_SETTING_SCAN_40-10-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-10-0,40,10,0
35,mapmaker_SETTING_SCAN_40-10-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-10-1,40,10,1
36,mapmaker_SETTING_SCAN_40-10-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-10-2,40,10,2
37,mapmaker_SETTING_SCAN_40-10-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-10-4,40,10,4
38,mapmaker_SETTING_SCAN_40-10-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-10-6,40,10,6
39,mapmaker_SETTING_SCAN_40-10-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-10-7,40,10,7
40,mapmaker_SETTING_SCAN_40-11-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-11-0,40,11,0
41,mapmaker_SETTING_SCAN_40-11-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-11-1,40,11,1
42,mapmaker_SETTING_SCAN_40-11-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-11-2,40,11,2
43,mapmaker_SETTING_SCAN_40-11-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-11-5,40,11,5
44,mapmaker_SETTING_SCAN_40-11-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-11-6,40,11,6
45,mapmaker_SETTING_SCAN_40-11-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-11-7,40,11,7
46,mapmaker_SETTING_SCAN_40-12-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-0,40,12,0
47,mapmaker_SETTING_SCAN_40-12-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-1,40,12,1
48,mapmaker_SETTING_SCAN_40-12-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-2,40,12,2
49,mapmaker_SETTING_SCAN_40-12-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-3,40,12,3
50,mapmaker_SETTING_SCAN_40-12-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-4,40,12,4
51,mapmaker_SETTING_SCAN_40-12-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-5,40,12,5
52,mapmaker_SETTING_SCAN_40-12-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-6,40,12,6
53,mapmaker_SETTING_SCAN_40-12-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-7,40,12,7
54,mapmaker_SETTING_SCAN_40-12-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-8,40,12,8
55,mapmaker_SETTING_SCAN_40-12-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-13,40,12,13
56,mapmaker_SETTING_SCAN_40-12-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-15,40,12,15
57,mapmaker_SETTING_SCAN_40-12-17_noiseweighted_map_nside4096.fits.gz,SETTING,40-12-17,40,12,17
58,mapmaker_SETTING_SCAN_40-13-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-13-0,40,13,0
59,mapmaker_SETTING_SCAN_40-13-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-13-2,40,13,2
60,mapmaker_SETTING_SCAN_40-13-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-13-3,40,13,3
61,mapmaker_SETTING_SCAN_40-13-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-13-5,40,13,5
62,mapmaker_SETTING_SCAN_40-13-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-13-6,40,13,6
63,mapmaker_SETTING_SCAN_40-13-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-13-7,40,13,7
64,mapmaker_SETTING_SCAN_40-14-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-14-2,40,14,2
65,mapmaker_SETTING_SCAN_40-14-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-14-4,40,14,4
66,mapmaker_SETTING_SCAN_40-14-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-14-5,40,14,5
67,mapmaker_SETTING_SCAN_40-14-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-14-6,40,14,6
68,mapmaker_SETTING_SCAN_40-14-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-14-7,40,14,7
69,mapmaker_SETTING_SCAN_40-15-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-15-0,40,15,0
70,mapmaker_SETTING_SCAN_40-15-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-15-4,40,15,4
71,mapmaker_SETTING_SCAN_40-15-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-15-5,40,15,5
72,mapmaker_SETTING_SCAN_40-15-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-15-6,40,15,6
73,mapmaker_SETTING_SCAN_40-15-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-15-7,40,15,7
74,mapmaker_SETTING_SCAN_40-16-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-16-3,40,16,3
75,mapmaker_SETTING_SCAN_40-16-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-16-4,40,16,4
76,mapmaker_SETTING_SCAN_40-16-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-16-6,40,16,6
77,mapmaker_SETTING_SCAN_40-16-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-16-7,40,16,7
78,mapmaker_SETTING_SCAN_40-17-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-0,40,17,0
79,mapmaker_SETTING_SCAN_40-17-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-1,40,17,1
80,mapmaker_SETTING_SCAN_40-17-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-2,40,17,2
81,mapmaker_SETTING_SCAN_40-17-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-3,40,17,3
82,mapmaker_SETTING_SCAN_40-17-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-4,40,17,4
83,mapmaker_SETTING_SCAN_40-17-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-6,40,17,6
84,mapmaker_SETTING_SCAN_40-17-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-17-7,40,17,7
85,mapmaker_SETTING_SCAN_40-18-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-0,40,18,0
86,mapmaker_SETTING_SCAN_40-18-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-1,40,18,1
87,mapmaker_SETTING_SCAN_40-18-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-4,40,18,4
88,mapmaker_SETTING_SCAN_40-18-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-6,40,18,6
89,mapmaker_SETTING_SCAN_40-18-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-7,40,18,7
90,mapmaker_SETTING_SCAN_40-18-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-8,40,18,8
91,mapmaker_SETTING_SCAN_40-18-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-9,40,18,9
92,mapmaker_SETTING_SCAN_40-18-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-10,40,18,10
93,mapmaker_SETTING_SCAN_40-18-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-11,40,18,11
94,mapmaker_SETTING_SCAN_40-18-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-14,40,18,14
95,mapmaker_SETTING_SCAN_40-18-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-16,40,18,16
96,mapmaker_SETTING_SCAN_40-18-17_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-17,40,18,17
97,mapmaker_SETTING_SCAN_40-18-18_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-18,40,18,18
98,mapmaker_SETTING_SCAN_40-18-19_noiseweighted_map_nside4096.fits.gz,SETTING,40-18-19,40,18,19
99,mapmaker_SETTING_SCAN_40-19-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-19-0,40,19,0
100,mapmaker_SETTING_SCAN_40-19-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-19-2,40,19,2
101,mapmaker_SETTING_SCAN_40-19-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-19-4,40,19,4
102,mapmaker_SETTING_SCAN_40-19-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-19-5,40,19,5
103,mapmaker_SETTING_SCAN_40-19-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-19-6,40,19,6
104,mapmaker_SETTING_SCAN_40-19-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-19-7,40,19,7
105,mapmaker_SETTING_SCAN_40-20-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-20-0,40,20,0
106,mapmaker_SETTING_SCAN_40-20-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-20-1,40,20,1
107,mapmaker_SETTING_SCAN_40-20-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-20-2,40,20,2
108,mapmaker_SETTING_SCAN_40-20-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-20-4,40,20,4
109,mapmaker_SETTING_SCAN_40-20-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-20-5,40,20,5
110,mapmaker_SETTING_SCAN_40-21-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-21-1,40,21,1
111,mapmaker_SETTING_SCAN_40-21-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-21-2,40,21,2
112,mapmaker_SETTING_SCAN_40-21-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-21-5,40,21,5
113,mapmaker_SETTING_SCAN_40-21-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-21-6,40,21,6
114,mapmaker_SETTING_SCAN_40-21-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-21-7,40,21,7
115,mapmaker_SETTING_SCAN_40-22-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-22-4,40,22,4
116,mapmaker_SETTING_SCAN_40-22-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-22-5,40,22,5
117,mapmaker_SETTING_SCAN_40-22-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-22-6,40,22,6
118,mapmaker_SETTING_SCAN_40-22-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-22-7,40,22,7
119,mapmaker_SETTING_SCAN_40-23-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-23-0,40,23,0
120,mapmaker_SETTING_SCAN_40-23-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-23-3,40,23,3
121,mapmaker_SETTING_SCAN_40-24-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-1,40,24,1
122,mapmaker_SETTING_SCAN_40-24-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-2,40,24,2
123,mapmaker_SETTING_SCAN_40-24-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-4,40,24,4
124,mapmaker_SETTING_SCAN_40-24-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-5,40,24,5
125,mapmaker_SETTING_SCAN_40-24-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-6,40,24,6
126,mapmaker_SETTING_SCAN_40-24-9_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-9,40,24,9
127,mapmaker_SETTING_SCAN_40-24-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-10,40,24,10
128,mapmaker_SETTING_SCAN_40-24-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-11,40,24,11
129,mapmaker_SETTING_SCAN_40-24-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-12,40,24,12
130,mapmaker_SETTING_SCAN_40-24-17_noiseweighted_map_nside4096.fits.gz,SETTING,40-24-17,40,24,17
131,mapmaker_SETTING_SCAN_40-30-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-0,40,30,0
132,mapmaker_SETTING_SCAN_40-30-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-1,40,30,1
133,mapmaker_SETTING_SCAN_40-30-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-3,40,30,3
134,mapmaker_SETTING_SCAN_40-30-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-5,40,30,5
135,mapmaker_SETTING_SCAN_40-30-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-6,40,30,6
136,mapmaker_SETTING_SCAN_40-30-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-13,40,30,13
137,mapmaker_SETTING_SCAN_40-30-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-30-16,40,30,16
138,mapmaker_SETTING_SCAN_40-31-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-31-0,40,31,0
139,mapmaker_SETTING_SCAN_40-31-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-31-6,40,31,6
140,mapmaker_SETTING_SCAN_40-32-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-32-1,40,32,1
141,mapmaker_SETTING_SCAN_40-32-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-32-3,40,32,3
142,mapmaker_SETTING_SCAN_40-32-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-32-5,40,32,5
143,mapmaker_SETTING_SCAN_40-32-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-32-6,40,32,6
144,mapmaker_SETTING_SCAN_40-33-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-33-1,40,33,1
145,mapmaker_SETTING_SCAN_40-33-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-33-2,40,33,2
146,mapmaker_SETTING_SCAN_40-33-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-33-3,40,33,3
147,mapmaker_SETTING_SCAN_40-33-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-33-4,40,33,4
148,mapmaker_SETTING_SCAN_40-33-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-33-5,40,33,5
149,mapmaker_SETTING_SCAN_40-33-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-33-6,40,33,6
150,mapmaker_SETTING_SCAN_40-34-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-34-0,40,34,0
151,mapmaker_SETTING_SCAN_40-34-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-34-3,40,34,3
152,mapmaker_SETTING_SCAN_40-34-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-34-4,40,34,4
153,mapmaker_SETTING_SCAN_40-35-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-35-1,40,35,1
154,mapmaker_SETTING_SCAN_40-35-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-35-2,40,35,2
155,mapmaker_SETTING_SCAN_40-35-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-35-6,40,35,6
156,mapmaker_SETTING_SCAN_40-36-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-1,40,36,1
157,mapmaker_SETTING_SCAN_40-36-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-5,40,36,5
158,mapmaker_SETTING_SCAN_40-36-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-6,40,36,6
159,mapmaker_SETTING_SCAN_40-36-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-7,40,36,7
160,mapmaker_SETTING_SCAN_40-36-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-8,40,36,8
161,mapmaker_SETTING_SCAN_40-36-12_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-12,40,36,12
162,mapmaker_SETTING_SCAN_40-36-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-13,40,36,13
163,mapmaker_SETTING_SCAN_40-36-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-14,40,36,14
164,mapmaker_SETTING_SCAN_40-36-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-36-16,40,36,16
165,mapmaker_SETTING_SCAN_40-37-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-37-3,40,37,3
166,mapmaker_SETTING_SCAN_40-37-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-37-4,40,37,4
167,mapmaker_SETTING_SCAN_40-37-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-37-6,40,37,6
168,mapmaker_SETTING_SCAN_40-38-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-38-0,40,38,0
169,mapmaker_SETTING_SCAN_40-38-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-38-1,40,38,1
170,mapmaker_SETTING_SCAN_40-38-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-38-2,40,38,2
171,mapmaker_SETTING_SCAN_40-38-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-38-3,40,38,3
172,mapmaker_SETTING_SCAN_40-38-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-38-6,40,38,6
173,mapmaker_SETTING_SCAN_40-39-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-39-0,40,39,0
174,mapmaker_SETTING_SCAN_40-39-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-39-1,40,39,1
175,mapmaker_SETTING_SCAN_40-39-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-39-3,40,39,3
176,mapmaker_SETTING_SCAN_40-40-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-40-0,40,40,0
177,mapmaker_SETTING_SCAN_40-40-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-40-1,40,40,1
178,mapmaker_SETTING_SCAN_40-40-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-40-3,40,40,3
179,mapmaker_SETTING_SCAN_40-40-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-40-4,40,40,4
180,mapmaker_SETTING_SCAN_40-41-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-41-1,40,41,1
181,mapmaker_SETTING_SCAN_40-41-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-41-3,40,41,3
182,mapmaker_SETTING_SCAN_40-41-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-41-4,40,41,4
183,mapmaker_SETTING_SCAN_40-41-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-41-5,40,41,5
184,mapmaker_SETTING_SCAN_40-42-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-0,40,42,0
185,mapmaker_SETTING_SCAN_40-42-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-2,40,42,2
186,mapmaker_SETTING_SCAN_40-42-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-4,40,42,4
187,mapmaker_SETTING_SCAN_40-42-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-5,40,42,5
188,mapmaker_SETTING_SCAN_40-42-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-7,40,42,7
189,mapmaker_SETTING_SCAN_40-42-10_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-10,40,42,10
190,mapmaker_SETTING_SCAN_40-42-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-11,40,42,11
191,mapmaker_SETTING_SCAN_40-42-15_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-15,40,42,15
192,mapmaker_SETTING_SCAN_40-42-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-16,40,42,16
193,mapmaker_SETTING_SCAN_40-42-18_noiseweighted_map_nside4096.fits.gz,SETTING,40-42-18,40,42,18
194,mapmaker_SETTING_SCAN_40-43-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-43-0,40,43,0
195,mapmaker_SETTING_SCAN_40-43-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-43-1,40,43,1
196,mapmaker_SETTING_SCAN_40-43-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-43-5,40,43,5
197,mapmaker_SETTING_SCAN_40-43-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-43-6,40,43,6
198,mapmaker_SETTING_SCAN_40-45-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-45-0,40,45,0
199,mapmaker_SETTING_SCAN_40-45-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-45-1,40,45,1
200,mapmaker_SETTING_SCAN_40-45-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-45-4,40,45,4
201,mapmaker_SETTING_SCAN_40-45-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-45-5,40,45,5
202,mapmaker_SETTING_SCAN_40-45-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-45-6,40,45,6
203,mapmaker_SETTING_SCAN_40-46-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-46-0,40,46,0
204,mapmaker_SETTING_SCAN_40-46-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-46-1,40,46,1
205,mapmaker_SETTING_SCAN_40-46-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-46-6,40,46,6
206,mapmaker_SETTING_SCAN_40-47-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-47-1,40,47,1
207,mapmaker_SETTING_SCAN_40-47-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-47-2,40,47,2
208,mapmaker_SETTING_SCAN_40-47-4_noiseweighted_map_nside4096.fits.gz,SETTING,40-47-4,40,47,4
209,mapmaker_SETTING_SCAN_40-47-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-47-6,40,47,6
210,mapmaker_SETTING_SCAN_40-48-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-0,40,48,0
211,mapmaker_SETTING_SCAN_40-48-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-1,40,48,1
212,mapmaker_SETTING_SCAN_40-48-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-2,40,48,2
213,mapmaker_SETTING_SCAN_40-48-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-3,40,48,3
214,mapmaker_SETTING_SCAN_40-48-5_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-5,40,48,5
215,mapmaker_SETTING_SCAN_40-48-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-6,40,48,6
216,mapmaker_SETTING_SCAN_40-48-7_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-7,40,48,7
217,mapmaker_SETTING_SCAN_40-48-8_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-8,40,48,8
218,mapmaker_SETTING_SCAN_40-48-11_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-11,40,48,11
219,mapmaker_SETTING_SCAN_40-48-13_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-13,40,48,13
220,mapmaker_SETTING_SCAN_40-48-14_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-14,40,48,14
221,mapmaker_SETTING_SCAN_40-48-16_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-16,40,48,16
222,mapmaker_SETTING_SCAN_40-48-18_noiseweighted_map_nside4096.fits.gz,SETTING,40-48-18,40,48,18
223,mapmaker_SETTING_SCAN_40-49-0_noiseweighted_map_nside4096.fits.gz,SETTING,40-49-0,40,49,0
224,mapmaker_SETTING_SCAN_40-49-1_noiseweighted_map_nside4096.fits.gz,SETTING,40-49-1,40,49,1
225,mapmaker_SETTING_SCAN_40-49-2_noiseweighted_map_nside4096.fits.gz,SETTING,40-49-2,40,49,2
226,mapmaker_SETTING_SCAN_40-49-3_noiseweighted_map_nside4096.fits.gz,SETTING,40-49-3,40,49,3
227,mapmaker_SETTING_SCAN_40-49-6_noiseweighted_map_nside4096.fits.gz,SETTING,40-49-6,40,49,6
